,Player,Tm,Pos,Age,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Cmp,PassAtt,Cmp%,PassTD,TD%,Int,Int%,PassYds/A,AY/A,Y/C,PassYds/G,Rate,QBR,Sk,Sk%,RushAtt,RushYds,RushTD,RushYds/A,RushYds/G,Tgt,Rec,Ctch%,RecYds,Y/R,RecTD,Y/Tgt,R/G,RecYds/G,A/G,Touch,Y/Tch,YScm,RRTD
409,Laquon Treadwell,BAL,WR,28.0,2.0,2.6,2.6,2.1,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16.0,16.0,0.0,5.3,0.2,3.2,0.0,1.0,16.0,16.0,0.0
410,Latavius Murray,BUF,RB,33.0,66.0,82.9,88.9,74.4,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,300.0,4.0,3.8,18.8,22.0,17.0,0.0,119.0,7.0,0.0,5.4,1.1,7.4,4.9,96.0,4.4,419.0,4.0
411,Laviska Shenault Jr.,CAR,WR,25.0,12.0,21.5,21.5,16.5,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,55.0,0.0,4.6,6.9,10.0,10.0,0.0,60.0,6.0,0.0,6.0,1.3,7.5,1.5,22.0,5.2,115.0,0.0
412,Lawrence Cager,NYG,TE,26.0,10.0,13.6,13.6,11.6,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,36.0,9.0,1.0,7.2,0.4,3.3,0.0,4.0,9.0,36.0,1.0
413,Leonard Fournette,BUF,RB,28.0,4.0,4.0,4.0,4.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0,3.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,3.3,40.0,0.0
414,Lil'Jordan Humphrey,DEN,WR,25.0,34.0,47.2,50.2,40.7,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,162.0,12.5,3.0,8.5,0.8,9.5,0.0,13.0,12.5,162.0,3.0
415,Logan Cooke,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0.8,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Logan Thomas,WAS,TE,32.0,72.0,126.8,131.8,99.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.1,78.0,55.0,0.0,496.0,9.0,4.0,6.4,3.4,31.0,0.1,56.0,8.9,498.0,4.0
417,Logan Woodside,ATL,QB,28.0,0.0,-0.3,0.7,0.7,0.0,81.0,0.0,3.0,4.0,75.0,0.0,0.0,1.0,25.0,6.8,-4.5,9.0,27.0,53.1,4.4,1.0,20.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0
418,Lucas Krull,DEN,TE,25.0,16.0,23.5,23.5,19.5,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,95.0,11.9,1.0,6.8,1.1,13.6,0.0,8.0,11.9,95.0,1.0
419,Lucky Jackson,MIN,WR,26.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Luke Farrell,JAX,TE,26.0,16.0,28.5,31.5,22.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,155.0,11.9,0.0,10.3,0.8,9.1,0.0,13.0,11.9,155.0,0.0
421,Luke Musgrave,GNB,TE,23.0,41.0,75.2,78.2,58.2,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,0.0,352.0,10.4,1.0,7.7,3.1,32.0,0.0,34.0,10.4,352.0,1.0
422,Luke Schoonmaker,DAL,TE,25.0,19.0,26.5,26.5,22.5,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,65.0,8.1,2.0,4.3,0.5,3.8,0.0,8.0,8.1,65.0,2.0
423,Lynn Bowden Jr.,NOR,WR,26.0,12.0,22.5,22.5,17.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,6.4,2.1,16.0,11.0,0.0,83.0,7.5,0.0,5.2,0.7,5.5,0.3,16.0,7.2,115.0,0.0
424,Mac Jones,NWE,QB,25.0,106.0,106.4,123.4,118.4,0.0,31.0,0.0,224.0,345.0,64.9,10.0,2.9,12.0,3.5,6.1,5.2,9.5,192.7,77.0,36.7,22.0,6.0,26.0,96.0,0.0,3.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,26.0,3.7,96.0,0.0
425,Mack Hollins,ATL,WR,30.0,25.0,43.1,46.1,34.1,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,251.0,13.9,0.0,8.4,1.4,19.3,0.0,18.0,13.9,251.0,0.0
426,Malcolm Rodriguez,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,6.0,0.1,0.4,0.0,1.0,6.0,6.0,0.0
427,Malik Cunningham,2TM,QB,25.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Malik Davis,DAL,RB,25.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Malik Heath,GNB,WR,23.0,19.0,33.5,36.5,26.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,125.0,8.3,1.0,5.2,1.2,9.6,0.0,15.0,8.3,125.0,1.0
430,Malik Taylor,NYJ,WR,28.0,1.0,3.3,3.3,2.3,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,13.0,6.5,0.0,3.3,0.7,4.3,0.0,2.0,6.5,13.0,0.0
431,Malik Willis,TEN,QB,24.0,3.0,3.1,4.1,3.1,0.0,70.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,14.8,14.8,18.5,24.7,118.7,3.0,4.0,44.4,5.0,21.0,0.0,4.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.0,4.2,21.0,0.0
432,Marcedes Lewis,CHI,TE,39.0,9.0,12.9,12.9,10.9,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,29.0,7.3,1.0,5.8,0.2,1.7,0.0,4.0,7.3,29.0,1.0
433,Marcus Mariota,PHI,QB,30.0,12.0,11.8,13.8,12.8,0.0,62.0,0.0,15.0,23.0,65.2,1.0,4.3,1.0,4.3,7.1,6.0,10.9,54.7,82.5,59.9,3.0,11.5,8.0,52.0,0.0,6.5,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,8.0,6.5,52.0,0.0
434,Mark Andrews,BAL,TE,28.0,90.0,135.4,138.4,112.9,6.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,45.0,0.0,544.0,12.1,6.0,8.9,4.5,54.4,0.1,46.0,11.8,544.0,6.0
435,Marquez Callaway,NOR,WR,25.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Marquez Valdes-Scantling,KAN,WR,29.0,36.0,56.5,60.5,46.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,0.0,315.0,15.0,1.0,7.5,1.3,19.7,0.0,21.0,15.0,315.0,1.0
437,Marquise Brown,ARI,WR,26.0,84.0,134.7,137.7,109.2,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,11.5,1.6,101.0,51.0,0.0,574.0,11.3,4.0,5.7,3.6,41.0,0.1,53.0,11.3,597.0,4.0
438,Marquise Goodwin,CLE,WR,33.0,10.0,14.0,14.0,12.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,8.3,2.8,13.0,4.0,0.0,67.0,16.8,0.0,5.2,0.3,5.6,0.3,8.0,12.5,100.0,0.0
439,Marvin Jones,DET,WR,33.0,2.0,6.5,7.5,4.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,35.0,7.0,0.0,3.5,0.8,5.8,0.0,5.0,7.0,35.0,0.0
440,Marvin Mims,DEN,WR,21.0,49.0,70.7,75.7,59.7,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,3.3,1.9,33.0,22.0,0.0,377.0,17.1,1.0,11.4,1.4,23.6,0.6,31.0,13.1,407.0,1.0
441,Mason Kinsey,TEN,WR,25.0,1.0,1.6,1.6,1.1,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,6.0,0.2,1.0,0.0,1.0,6.0,6.0,0.0
442,Mason Rudolph,PIT,QB,28.0,40.0,39.6,43.6,39.6,0.0,47.0,0.0,55.0,74.0,74.3,3.0,4.1,0.0,0.0,9.7,10.5,13.1,179.8,118.0,70.6,6.0,7.5,10.0,8.0,0.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0,0.8,8.0,0.0
443,Matt Barkley,JAX,QB,33.0,0.0,-0.3,-0.3,-0.3,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Matt Breida,NYG,RB,28.0,30.0,46.9,49.9,38.4,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,151.0,1.0,2.7,8.9,21.0,17.0,0.0,88.0,5.2,0.0,4.2,1.0,5.2,3.2,72.0,3.3,239.0,1.0
445,Matt Bushman,KAN,TE,28.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Matt Sokol,NWE,TE,28.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Matthew Slater,NWE,WR,38.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Matthew Stafford,LAR,QB,35.0,243.0,243.1,257.1,254.1,0.0,15.0,0.0,326.0,521.0,62.6,24.0,4.6,11.0,2.1,7.6,7.6,12.2,264.3,92.5,63.5,30.0,5.4,21.0,65.0,0.0,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,21.0,3.1,65.0,0.0
449,Mecole Hardman,2TM,WR,25.0,11.0,25.7,29.7,18.2,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.3,24.0,15.0,0.0,124.0,8.3,0.0,5.2,1.4,11.3,0.1,16.0,7.9,127.0,0.0
450,Melvin Gordon,BAL,RB,30.0,17.0,19.7,20.7,18.2,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,81.0,1.0,3.1,20.3,3.0,3.0,0.0,46.0,15.3,0.0,15.3,0.8,11.5,6.5,29.0,4.4,127.0,1.0
451,Michael Bandy,DEN,WR,26.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Michael Burton,DEN,FB,31.0,4.0,6.7,6.7,5.2,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,1.3,0.5,3.0,3.0,0.0,8.0,2.7,0.0,2.7,0.2,0.5,0.4,10.0,1.7,17.0,0.0
453,Michael Carter,2TM,RB,24.0,35.0,58.8,64.8,46.8,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,187.0,0.0,6.2,12.5,31.0,24.0,0.0,101.0,4.2,1.0,3.3,1.6,6.7,2.0,54.0,5.3,288.0,1.0
454,Michael Gallup,DAL,WR,27.0,54.0,87.8,90.8,70.8,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,34.0,0.0,418.0,12.3,2.0,7.3,2.0,24.6,0.0,34.0,12.3,418.0,2.0
455,Michael Mayer,LVR,TE,22.0,44.0,71.4,74.4,57.9,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,0.0,304.0,11.3,2.0,7.6,1.9,21.7,0.0,27.0,11.3,304.0,2.0
456,Michael Pittman Jr.,IND,WR,26.0,141.0,250.2,254.2,195.7,11.0,25.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,109.0,0.0,1152.0,10.6,4.0,7.4,6.8,72.0,0.0,109.0,10.6,1152.0,4.0
457,Michael Thomas,NOR,WR,30.0,51.0,89.8,92.8,70.3,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,39.0,0.0,448.0,11.5,1.0,7.0,3.9,44.8,0.0,39.0,11.5,448.0,1.0
458,Michael Wilson,ARI,WR,23.0,77.0,114.5,117.5,95.5,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,38.0,0.0,565.0,14.9,3.0,9.7,2.9,43.5,0.0,38.0,14.9,565.0,3.0
459,Mike Boone,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,4.6,2.6,9.0,7.0,0.0,40.0,5.7,0.0,4.4,0.8,4.4,0.6,12.0,5.3,63.0,0.0
460,Mike Evans,TAM,WR,30.0,204.0,282.5,285.5,243.0,70.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,79.0,0.0,1255.0,15.9,13.0,9.2,4.6,73.8,0.0,79.0,15.9,1255.0,13.0
461,Mike Gesicki,NWE,TE,28.0,36.0,65.4,68.4,50.9,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,244.0,8.4,2.0,5.4,1.7,14.4,0.0,29.0,8.4,244.0,2.0
462,Mike Strachan,CAR,WR,26.0,5.0,5.5,5.5,5.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,45.0,45.0,0.0,15.0,0.3,11.3,0.0,1.0,45.0,45.0,0.0
463,Mike White,MIA,QB,28.0,2.0,2.1,4.1,3.1,0.0,72.0,0.0,5.0,6.0,83.3,1.0,16.7,1.0,16.7,12.3,8.2,14.8,12.3,118.1,0.1,0.0,0.0,8.0,-9.0,0.0,-1.1,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Mike Williams,LAC,WR,29.0,31.0,50.2,53.2,40.7,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,26.0,19.0,0.0,249.0,13.1,1.0,9.6,6.3,83.0,0.3,20.0,12.6,252.0,1.0
465,Miles Boykin,PIT,WR,27.0,2.0,4.7,4.7,3.2,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,17.0,5.7,0.0,4.3,0.2,1.0,0.0,3.0,5.7,17.0,0.0
466,Miles Sanders,CAR,RB,26.0,61.0,87.6,95.6,74.1,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,432.0,1.0,3.3,27.0,41.0,27.0,0.0,154.0,5.7,0.0,3.8,1.7,9.6,8.1,156.0,3.8,586.0,1.0
467,Mitchell Tinsley,WAS,WR,24.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Mitchell Trubisky,PIT,QB,29.0,49.0,48.7,57.7,53.7,0.0,46.0,0.0,67.0,107.0,62.6,4.0,3.7,5.0,4.7,5.9,4.6,9.4,126.4,71.9,34.6,7.0,6.1,16.0,54.0,2.0,3.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.0,3.4,54.0,2.0
469,Mitchell Wilcox,CIN,TE,27.0,6.0,14.6,14.6,10.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,56.0,6.2,0.0,4.7,0.5,3.3,0.0,9.0,6.2,56.0,0.0
470,Mo Alie-Cox,IND,TE,30.0,36.0,49.1,52.1,42.6,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,161.0,12.4,3.0,7.3,0.8,9.5,0.0,13.0,12.4,161.0,3.0
471,Mohamed Ibrahim,DET,RB,25.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Montrell Washington,KAN,WR,24.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,MyCole Pruitt,ATL,TE,31.0,17.0,26.0,29.0,21.5,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,110.0,12.2,1.0,9.2,0.5,6.5,0.0,9.0,12.2,110.0,1.0
474,Myles Gaskin,2TM,RB,26.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,N'Keal Harry,MIN,WR,26.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Najee Harris,PIT,RB,25.0,167.0,195.5,202.5,181.0,8.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1035.0,8.0,4.1,60.9,38.0,29.0,0.0,170.0,5.9,0.0,4.5,1.7,10.0,15.0,284.0,4.2,1205.0,8.0
477,Nate Adkins,DEN,TE,24.0,2.0,6.2,6.2,4.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,22.0,5.5,0.0,4.4,0.4,2.2,0.0,4.0,5.5,22.0,0.0
478,Nathan Peterman,CHI,QB,29.0,0.0,-0.4,-0.4,-0.4,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Nelson Agholor,BAL,WR,30.0,62.0,97.1,100.1,79.6,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,381.0,10.9,4.0,8.5,2.1,22.4,0.0,35.0,10.9,381.0,4.0
480,Nick Bawden,NYJ,FB,27.0,9.0,11.5,11.5,10.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.3,3.0,3.0,0.0,21.0,7.0,0.0,7.0,0.2,1.3,0.1,5.0,5.0,25.0,1.0
481,Nick Bellore,SEA,FB,34.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Nick Chubb,CLE,RB,28.0,19.0,23.1,26.1,21.1,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,170.0,0.0,6.1,85.0,4.0,4.0,0.0,21.0,5.3,0.0,5.3,2.0,10.5,14.0,32.0,6.0,191.0,0.0
